date,a2c,ddpg,ppo,mean var,dji,ensemble
2023-03-06,992933.2438721218,999631.5947612036,1051393.6436170288,925234.8466714299,1002533.9103354394,951795.1751126194
2023-03-07,975921.2803221149,984120.7317126502,1037329.9211656852,909730.5677886163,1003550.2070622033,939063.2281578922
2023-03-08,971861.2485210286,981896.0587962378,1032112.0591840491,911098.0425215521,989478.3799551582,935141.128147974
2023-03-09,956697.7786142635,965232.7901423682,1018989.5514520775,900543.4572613619,979254.4986444064,924862.718981638
2023-03-10,948906.1599102383,953028.5601390112,1019025.0613479343,891583.3431074565,979300.6111443323,922347.040459528
2023-03-13,936831.1845684415,950781.7036631812,1011601.917867046,898238.0718775648,984650.913574017,932220.6757172488
2023-03-14,950811.0406520596,962192.199356388,1016609.3253439555,905531.9943854769,975760.3097302612,937098.0968731784
2023-03-15,933737.7487552395,954061.1305964697,1007225.8540161129,909852.2290403589,991167.1221746701,938831.5991505528
2023-03-16,947232.7886073819,962211.8109172095,1020625.3199570613,922036.1806114764,994186.8647006877,949760.3189591313
2023-03-17,930458.3324535122,952120.0779765357,1004764.6232709957,922259.0759600746,990039.4722999366,942263.729042902
2023-03-20,945433.2421787014,963637.0940478552,1017688.5508187938,927368.9858851339,967766.7932616088,950869.6453617954
2023-03-21,960411.3039690342,975102.8705561865,1027440.1715102058,933917.5507397957,959554.2139538019,954558.644232645
2023-03-22,944254.4380914669,959561.9934199561,1003274.6477837291,922491.3884659577,954805.4234675962,942528.4441574956
2023-03-23,941447.6913072567,959699.9548762549,1000366.891351646,925022.7349362625,957492.8144200733,943817.2389916324
2023-03-24,944476.4584199886,962569.1917117346,1005606.2407773433,930510.7199920927,972846.113592963,955546.0050019168
2023-03-27,952791.621822546,969507.905971836,1008389.0928281245,928448.1106324105,962673.8099673137,957126.6370858096
2023-03-28,950658.2089322262,965439.8799975623,1006324.1238639522,920573.7130315289,967816.6630763436,950810.4223259832
2023-03-29,965197.974344656,973591.9173510779,1019463.9896302334,926554.921925296,968913.4574264352,955052.181046381
2023-03-30,969011.2329563351,976120.3908198584,1024473.2514564128,933622.4504005628,958249.8564250311,960151.3304184818
2023-03-31,977873.4249920101,989090.5254786719,1037897.0044995113,949281.677958167,968308.4158841964,967654.9638756656
2023-04-03,987865.0871853085,1001499.0545085181,1047838.5312825771,966787.3626100791,966164.5831407235,986851.9608734988
2023-04-04,981891.5189098568,995762.1222728003,1039927.3757950893,962826.4899096051,965847.488542467,988117.7273224737
2023-04-05,983022.2819027157,1001841.2630694617,1040655.6829701266,963927.2325602415,969735.7400794365,1006839.3666771794
2023-04-06,980613.1880141965,997701.5760653723,1040605.863266582,969872.6180535163,959834.5324101421,1012823.9615601444
2023-04-10,983749.6648975774,1002130.8397677649,1046767.9155004459,969066.3203622056,980253.3750934205,1011348.8008259678
2023-04-11,986033.0363530141,1007021.5003855933,1050929.0826495434,970645.6865654162,976960.8287406801,1011507.54585351
2023-04-12,982638.3637405072,1005229.95260651,1050123.7966084285,967327.642861031,982395.4999665257,1011382.2391842748
